,hash_id,latitude,longitude,timestamp,uncertainty,convert_time,percentage_of_intersect,IN_OUT
215,6,59.12389032809725,14.608532927741866,1610724855,3.1269626693514514,2021-01-15 16:34:15,81.65263809673942,IN
216,6,59.123891902685756,14.608558682646727,1610724856,3.936612766178265,2021-01-15 16:34:16,82.3691953001178,IN
217,6,59.12388989697403,14.60854318151283,1610724857,3.1269626693514514,2021-01-15 16:34:17,92.34228073627537,IN
218,6,59.12388875576087,14.608544372410407,1610724858,3.1269626693514514,2021-01-15 16:34:18,93.5062274887118,IN
219,5,59.123887817664155,14.60854615094378,1610724858,2.0,2021-01-15 16:34:18,98.99182739552998,IN
220,5,59.12388496784789,14.608545824408912,1610724850,2.7869084125686827,2021-01-15 16:34:10,97.78899277223488,IN
221,6,59.12388738225009,14.608527610048327,1610724850,3.9042393059300937,2021-01-15 16:34:10,66.51461347287929,IN
222,5,59.12388496784789,14.608545824408912,1610724851,2.7869084125686827,2021-01-15 16:34:11,97.78899277223488,IN
223,6,59.12388738225009,14.608527610048327,1610724851,3.9042393059300937,2021-01-15 16:34:11,66.51461347287929,IN
224,6,59.123886216075924,14.608532645412733,1610724852,3.9042393059300937,2021-01-15 16:34:12,70.98952846298347,IN
225,6,59.12389032809721,14.608532927741967,1610724853,3.1269626693514514,2021-01-15 16:34:13,81.65263821257949,IN
226,5,59.12388496784779,14.608545824408926,1610724853,2.7869084125686827,2021-01-15 16:34:13,97.788992738375,IN
227,5,59.12388788463825,14.608547056458875,1610724839,3.1269626693514514,2021-01-15 16:33:59,95.74652175275202,IN
228,6,59.12387044701689,14.608587614872256,1610724839,4.915146075961016,2021-01-15 16:33:59,50.42139455082282,IN
229,6,59.12387071991993,14.608587325995398,1610724841,4.915146075961016,2021-01-15 16:34:01,50.627925479662686,IN
230,5,59.12388779857446,14.608546046087046,1610724841,3.1979088247855163,2021-01-15 16:34:01,93.85146880861359,IN
231,5,59.12388774319027,14.608545540919328,1610724842,2.7869084125686827,2021-01-15 16:34:02,98.61577527608073,IN
232,5,59.12389004257903,14.608545239043767,1610724871,3.1269626693514514,2021-01-15 16:34:31,94.01858920552272,IN
233,6,59.123861187584744,14.608519416668697,1610724873,6.886198448151518,2021-01-15 16:34:33,31.886803352749507,OUT
234,5,59.12389005130979,14.608545237454612,1610724873,3.1269626693514514,2021-01-15 16:34:33,94.01583386177315,IN
235,6,59.12387384034486,14.608575290227805,1610724875,6.886198448151518,2021-01-15 16:34:35,33.83036440700178,OUT
236,2,59.123868990186615,14.60850736142358,1610724990,5.3810348044108745,2021-01-15 16:36:30,38.63113111228776,OUT
237,2,59.12384795477181,14.608520579669968,1610724991,4.827671340794243,2021-01-15 16:36:31,34.706013110842136,OUT
238,2,59.12387227616983,14.6085475298837,1610724992,4.27430787717761,2021-01-15 16:36:32,68.98450384727923,IN
239,2,59.12387227616983,14.608547529883687,1610724993,4.27430787717761,2021-01-15 16:36:33,68.98450384029685,IN
240,2,59.1238722757278,14.608547513046886,1610724994,4.27430787717761,2021-01-15 16:36:34,68.97901337861208,IN
241,8,59.1238276267169,14.60856387992185,1610724994,7.854575100980888,2021-01-15 16:36:34,20.803245292036017,OUT
242,2,59.123872397312546,14.60854732888734,1610724997,2.696905947674757,2021-01-15 16:36:37,91.46905088360089,IN
243,2,59.1238760148872,14.608547026949234,1610724998,2.696905947674757,2021-01-15 16:36:38,94.0753545797336,IN
244,2,59.123907392985046,14.608558537895249,1610725006,4.795852317561527,2021-01-15 16:36:46,59.324314092091456,IN
